"store_item","ME","RMSE","MAE","MPE","MAPE","MASE","ACF1"
"3_1354388",0.220489588670768,0.855638993740313,0.758312454355525,-Inf,Inf,0.594936193864294,NA
"3_1354389",-1.26858209210708,3.24640773803738,2.82898299760601,-Inf,Inf,0.587848534170929,NA
"3_1354390",0.696681708347198,2.44249147213633,2.14072098726209,-8.32765135581358,44.5419047225053,0.672897639318539,NA
"3_1354711",7.91287517617651,22.3989109189558,16.2781610807612,-63.705946016902,96.7306140727479,0.767125332955734,NA
"3_1354712",4.04752338048408,15.2390065598478,12.1408734361224,-9.50173215392555,42.0119418755733,1.01095373767005,NA
"3_1354713",4.36869651408048,12.9608195121925,9.22325833806163,-4.78619639028162,57.2397377538255,1.00467821381978,NA
"3_1354714",-7.13008128116735,14.7086202631285,12.7474247477552,-94.2103405831023,107.694989582354,0.778659632965174,NA
"3_1354719",-3.4911280589472,4.95644383924048,3.97994806034123,-137.652316461455,142.751408450498,0.556132331049709,NA
"3_1356038",0.223155259151977,1.09083482007558,0.73318678279438,-Inf,Inf,1.17529110530993,NA
"3_1359503",-0.0364432006738629,0.52313342323526,0.440196620365354,NA,Inf,0.0316959960194424,NA
"3_1360009",3.31743932623911,4.97018344112667,3.37130732709068,41.91668940616,47.3034894913172,8.96229082821628,NA
"3_1360010",-0.128526912963341,1.03687651982089,0.84551345648167,-Inf,Inf,1.14595573806856,NA
"3_1360012",-9.03423295499023e-06,9.03423295499023e-06,9.03423295499023e-06,-Inf,Inf,8.71803480156558e-06,NA
"3_1360013",-0.0426042820821057,0.182082686853832,0.141879534476809,NA,Inf,0.162220083850854,NA
"3_1361205",-1.08239278807632,3.03665410882976,2.65078333272311,-88.7806613699865,109.308807628372,0.638065830899926,NA
"3_1363876",-0.0165267119606872,6.88802594136361,4.80929481980035,-49.505906062,73.3249899326302,0.683400014888431,NA
"3_1363877",1.8950982460326,2.75241209888996,2.16881140377037,24.3473796033099,33.4711515279025,0.948302222310108,NA
"3_1363878",0.119560731077307,2.25230737653983,1.6875,-Inf,Inf,0.976281474820144,NA
"3_1364636",-0.586392361051641,0.901998142209277,0.750316055761728,-Inf,Inf,0.519408173464898,NA
"3_1366212",-0.444266483094733,1.75846735863061,1.47182539516737,-Inf,Inf,0.333876705767867,NA
"3_1366213",-1.18952981218136,1.59250586311895,1.50152235913602,-Inf,Inf,0.471669621278079,NA
"3_1367273",0.000214406590514249,2.01459519407006,1.57033930082381,-Inf,Inf,0.671114891627538,NA
"3_1367438",0.26817290483738,3.66696941440062,2.80046713907327,-Inf,Inf,0.913916398108118,NA
"3_1368456",-2.56581119694874,3.14221390083017,2.74481334841804,-Inf,Inf,3.0099373650266,NA
